@relation Phishing.Detection

@attribute hostname string
 @attribute ipaddress {True,False}
 @attribute portNumber {True,False}
 @attribute protocol {http,https,other}
 @attribute domain_in_hostname {True,False}
 @attribute obfuscation_characters {True,False}
 @attribute subdomain_path {True,False}
 @attribute max_length integer
 @attribute phising {True,False}

 @data 
'paypal.com.cgi-bin.gagol.co.uk',False,False,http,True,False,False,7,True
'paypal.com.cgi-bin.gagol.co.uk',False,False,http,True,False,False,7,True
'home07.ru',False,False,http,False,False,True,17,True
'primogroup.kz',False,False,http,False,False,False,6,True
'elopap.com',False,False,http,False,False,False,5,True
'www.eaststreetsalon.com',False,False,http,False,False,False,16,True
'www.marketfavor.com',False,False,http,False,False,False,6,True
'www.pendura.org',False,False,http,False,False,False,6,True
'fb.com.accounts.login.userid.386219.fbsbk.com',False,False,http,True,False,False,3,True
'www.hwiz.nl',False,False,http,False,False,False,32,True
'www.mentoredbymillionaires.org',False,False,http,False,False,False,8,True
'www.netmillioner.com',False,False,http,False,False,False,7,True
'fb.com.accounts.login.userid.356938.fbsbk.com',False,False,http,True,False,False,3,True
'fb.com.accounts.login.userid.371562.fbsbk.com',False,False,http,True,False,False,3,True
'3.idc886.com',False,False,http,False,False,False,9,True
'www.balancoeventos.com.br',False,False,http,False,False,False,32,True
'www.viewpub.org',False,False,http,False,False,False,8,True
'www.marketfavor.com',False,False,http,False,False,False,6,True
'www.viewdocs.org',False,False,http,False,False,False,7,True
'www.dohodizineta.info',False,False,http,False,False,False,5,True
'www.fixedoddsinvestment.com',False,False,http,False,False,False,7,True
'www.metalportas.com.br',False,False,http,False,False,False,6,True
'www.viewpub.org',False,False,http,False,False,False,7,True
'www.marketfavor.com',False,False,http,False,False,False,6,True
'fb.com.accounts.login.userid.334745.fbsbk.com',False,False,http,True,False,False,3,True
'www.uesdestek.com',False,False,http,False,False,True,8,True
'www.altonriklon.com',False,False,http,False,False,False,9,True
'www.viewpub.org',False,False,http,False,False,False,7,True
'accounts.login.userid.241430.facegool7.com',False,False,http,True,False,False,0,True
'accounts.login.userid.269120.facegool7.com',False,False,http,True,False,False,3,True
'www.tacmaritimeterritory.com',False,False,http,False,False,False,32,True
'sigaraproject.com',False,False,http,False,True,False,31,True
'thepowerpartners.us',False,False,http,False,False,True,32,True
'searrin.net',False,False,http,False,False,False,9,True
'thepowerpartners.us',False,False,http,False,False,True,32,True
'www.searrin.net',False,False,http,False,False,False,9,True
'thepowerpartners.us',False,False,http,False,False,True,32,True
'www.fotopreweddingmurah.com',False,False,http,False,False,False,0,True
'thepowerpartners.us',False,False,http,False,False,True,32,True
'searrin.net',False,False,http,False,False,False,32,True
'youandmemkt.com',False,False,http,False,False,False,11,True
'thepowerpartners.us',False,False,http,False,False,True,32,True
'taconybordon.com',False,False,http,False,True,False,13,True
'www.juridicaoni.com',False,False,http,False,False,False,6,True
'taconybordon.com',False,False,http,False,False,False,4,True
'convivir.org',False,False,http,False,False,False,8,True
'ersaotomasyon.com.tr',False,False,http,False,False,False,10,True
'marketfavor.com',False,False,http,False,False,False,6,True
'distrimarsanitarios.soydg.com',False,False,http,False,False,False,10,True
'convivir.org',False,False,http,False,False,False,8,True
'ninth.rit.se',False,False,http,False,False,True,37,True
'sigaraproject.com',False,False,http,False,True,False,31,True
'injectionmoldcn.net',False,False,http,False,False,False,3,True
'www.yukiio.com',False,False,http,False,False,False,6,True
'paypal-com.qbelbd.com',False,False,http,False,False,False,32,True
'paypal-com.qbelbd.com',False,False,http,False,False,False,32,True
'paypal-com.qbelbd.com',False,False,http,False,False,False,32,True
'paypal-com.qbelbd.com',False,False,http,False,False,False,32,True
'paypal-com.qbelbd.com',False,False,http,False,False,False,4,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,16,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'www.fairtrade.or.ke',False,False,http,False,False,False,6,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'dev.hevadis.com',False,False,http,False,False,False,16,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'dev.hevadis.com',False,False,http,False,False,False,19,True
'www.stsemi.net',False,False,http,False,False,False,6,True
'dev.hevadis.com',False,False,http,False,False,False,18,True
'dev.hevadis.com',False,False,http,False,False,False,15,True
'dev.hevadis.com',False,False,http,False,False,False,15,True
'www.fairtrade.or.ke',False,False,http,False,False,False,6,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'dev.hevadis.com',False,False,http,False,False,False,17,True
'diez91diez.com',False,False,http,False,False,False,6,True
'www.lavacampers.is',False,False,http,False,False,False,9,True
'maxpower.com',False,False,http,False,False,False,12,True
'bluefortune.co.za',False,False,http,False,False,False,8,True
'www.vixgo.com',False,False,http,False,False,True,5,True
'mami-netz.de',False,False,http,False,False,False,0,True
'162.216.171.214',True,False,http,False,False,False,5,True
'miamibeach.affordableseos.com',False,False,http,False,False,False,13,True
'www.metroatlantahawghunters.net',False,False,http,False,False,False,7,True
'www.fairtrade.or.ke',False,False,http,False,False,False,6,True
'www.fairtrade.or.ke',False,False,http,False,False,False,4,True
'dntechpros.com',False,False,http,False,False,False,12,True
'securepcerror.com',False,False,https,False,False,False,0,True
'securepcerror.com',False,False,http,False,False,False,0,True
'investment.balaiospizzaria.com.br',False,False,http,False,False,False,10,True
'dronefusion.com',False,False,http,False,False,False,8,True
'acesso.cadastrosegurocaixa.org',False,False,http,False,False,False,0,True
'blisscampmendo.org',False,False,http,False,False,True,11,True
'46.101.247.184',True,False,http,False,False,False,0,True
'fatcow.ga',False,False,http,False,False,False,5,True
'www.sslallegro.netii.net',False,False,http,False,False,False,89,True
'fatcow.ga',False,False,https,False,False,False,5,True
'http:',False,False,http,False,False,False,0,True
'sacola01223.com',False,False,http,False,False,False,5,True
'www.articles-weightloss.com',False,False,http,False,False,False,32,True
'159.8.204.158',True,False,http,False,False,True,6,True
'31.210.120.51',True,False,http,False,False,False,0,True
'ylp-socal.org',False,False,http,False,False,False,7,True
'kalcy.org',False,False,http,False,False,False,0,True
'checker.marocwebs.com',False,False,http,False,False,False,32,True
'drsharm.pixub.com',False,False,http,False,False,True,11,True
'enelservizio.com',False,False,http,False,False,False,0,True
'renitravel.com',False,False,http,False,False,False,6,True
'binocularvisions.com',False,False,http,False,False,False,33,True
'binocularvisions.com',False,False,http,False,False,False,33,True
'www.permkaaladam.byethost17.com',False,False,http,False,False,False,0,True
'binocularvisions.com',False,False,http,False,False,False,33,True
'104.238.137.56',True,False,http,False,False,False,7,True
'hsbsite.hponlines.com',False,False,http,False,False,False,4,True
'www.altonriklon.com',False,False,http,False,False,False,14,True
'www.elearnz.co.nz',False,False,http,False,False,True,9,True
'exxtraa.com.br',False,False,http,False,False,False,19,True
'www.sailcoalition.org',False,False,http,False,False,False,7,True
'tiny.cc',False,False,http,False,False,False,0,True
'binocularvisions.com',False,False,http,False,False,False,33,True
'popularrenlinea.com',False,False,http,False,False,True,14,True
'www.mundocielo.mipropia.com',False,False,http,False,False,False,6,True
'ricardomesdejulho.com',False,False,http,False,False,False,82,True
'www.aaaviajes.com',False,False,http,False,False,False,32,True
'www.aaaviajes.com',False,False,http,False,False,False,8,True
'ricardomesdejulho.com',False,False,http,False,False,False,135,True
'mywordpresshelp.org',False,False,http,False,False,True,66,True
'gphc0apop.advicekan1.com',False,False,http,False,False,False,14,True
'storeitnow.gr',False,False,http,False,False,False,7,True
'br2xb7tzi.advicekan1.com',False,False,http,False,False,False,14,True
'login.alibaba.com-cgi-bin-wets-myalibabaid.woa-wa-direct.87366224421i581517898il8e2442187366224421i5tr5i872187366.yildirimotomotiv.com.tr',False,False,http,True,False,False,32,True
'login.alibaba.com-cgi-bin-wets-myalibabaid.woa-wa-direct.87366224421i581517898il8e2442187366224421i5tr5i872187366.yildirimotomotiv.com.tr',False,False,http,True,False,False,0,True
'appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.id-eu3.com',False,False,http,True,False,False,0,True
'ninth.rit.se',False,False,http,False,False,True,37,True
'appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.id-eu3.com',False,False,http,True,False,False,0,True
'www.ukka01.5gbfree.com',False,False,http,False,False,False,13,True
'gia.gm',False,False,http,False,False,True,7,True
'3designcenter.com',False,False,http,False,False,False,8,True
'enlarged-prostate-symptoms.com',False,False,http,False,False,False,33,True
'beachbumretirement.com',False,False,http,False,False,False,11,True
'beachbumretirement.com',False,False,http,False,False,False,11,True
'3designcenter.com',False,False,http,False,False,True,8,True
'revolvefashionresale.com',False,False,http,False,False,False,8,True
'3designcenter.com',False,False,http,False,False,True,8,True
'singlespal.com',False,False,http,False,False,True,32,True
'www.yaliparkotel.com',False,False,http,False,False,False,10,True
'yozgatfirmarehberi.net',False,False,http,False,False,False,0,True
'roninsushi.com',False,False,http,False,False,False,32,True
'roninsushi.com',False,False,http,False,False,False,32,True
'www.barraderemolque.cl',False,False,http,False,False,False,32,True
'correosportal.com',False,False,http,False,False,False,0,True
'ricardomesdejulho.com',False,False,http,False,False,False,85,True
'adobereadme.com',False,False,http,False,False,False,32,True
'ricardomesdejulho.com',False,False,http,False,False,False,136,True
'www.security-hsbc.co.uk',False,False,http,False,False,True,0,True
'analitik.kz',False,False,http,False,False,False,11,True
'indigopalace.com.sg',False,False,http,False,False,True,10,True
'www.polsklep.de',False,False,http,False,False,False,13,True
'enlarged-prostate-symptoms.com',False,False,http,False,False,False,33,True
'fixremodelrepair.com',False,False,http,False,False,False,67,True
'archive.copanational.org',False,False,http,False,False,True,11,True
'fixremodelrepair.com',False,False,http,False,False,False,67,True
'www.polsklep.de',False,False,http,False,False,False,13,True
'www.copsis.com',False,False,http,False,False,False,4,True
'laciclostazione.org',False,False,http,False,False,True,10,True
'www.ferry.risole.com',False,False,http,False,False,True,14,True
'www.acct.risole.com',False,False,http,False,False,True,14,True
'http:',False,False,http,False,False,True,0,True
'sacola01223.com',False,False,http,False,False,False,8,True
'www.fier-forjat-design.ro',False,False,http,False,False,False,6,True
'www.acct.risole.com',False,False,http,False,False,True,14,True
'paypal.com.cgi-bin.account-limited.info.tm',False,False,http,True,False,False,10,True
'diamondrace.cz',False,False,http,False,False,False,13,True
'chasinglife.co.uk',False,False,http,False,False,False,10,True
'www.acct.risole.com',False,False,http,False,False,True,14,True
'ppl-costumer.webapps.wbsrc.mpp.home.apartmaji-kope.si',False,False,https,True,False,False,0,True
'www.ferry.risole.com',False,False,http,False,False,True,14,True
'paypal-service.my.to',False,False,http,False,False,False,10,True
'www.polsklep.de',False,False,http,False,False,False,12,True
'wfsd.com',False,False,http,False,False,False,32,True
'wfsd.com',False,False,http,False,False,False,6,True
'www.planterunited.com',False,False,http,False,False,False,9,True
'bccbray.com',False,False,http,False,False,True,7,True
'www.ozdehan.com',False,False,http,False,False,False,0,True
'jtgetshjr760gagzrhd6ud.is-into-anime.com',False,False,http,False,True,True,92,True
'sezivision.co.za',False,False,http,False,False,True,9,True
'positiveinstallations.co.uk',False,False,http,False,False,False,0,True
'www.fondazione-nannini.org',False,False,http,False,False,True,9,True
'asahiindustri.co.id',False,False,http,False,False,False,0,True
'avcontracting.qready.ca',False,False,http,False,False,False,0,True
'clientefldelidadebv.com.br',False,False,http,False,False,False,15,True
'0xffff.esy.es',False,False,http,False,False,False,2,True
'0xffff.esy.es',False,False,http,False,False,False,2,True
